pk_teuna_fikt,SEMEL_YISHUV,HODESH_TEUNA,SUG_DEREH,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,PNE_KVISH,X,Y,lat,lon
2023084536,8300,4,urban junction,non holiday,day,Thursday,severe,unknown,181839.0,653338.0,31.972498594466707,34.80647003603696
2023084553,7100,7,urban not junction,non holiday,day,Wednesday,light,dry,158184.0,618619.0,31.658379126817778,34.55840717928904
2023084562,0,3,not urban junction,holiday eve,day,Monday,light,dry,182604.0,657533.0,32.01035378803571,34.81440311671837
2023084566,7400,7,urban not junction,non holiday,day,Thursday,light,wet from water,185597.0,690789.0,32.31033948159958,34.844904373907674
2023084570,2720,3,urban not junction,non holiday,night,Wednesday,severe,unknown,195988.0,682272.0,32.23380242260291,34.95545035462422
2023084581,0,5,not urban not junction,non holiday,day,Sunday,light,dry,216966.0,617223.0,31.647421347819453,35.178186404188544
2023084591,0,12,not urban junction,non holiday,day,Tuesday,light,dry,208602.0,740840.0,32.76212422295289,35.08860532623237
2023084598,0,1,not urban junction,non holiday,day,Monday,light,dry,238461.0,742123.0,32.773582286666986,35.40728237099722
2023084604,5000,10,urban not junction,non holiday,day,Tuesday,light,dry,176725.0,661232.0,32.043503994166514,34.75201856460431
2023084607,8300,3,urban junction,non holiday,night,Sunday,light,wet from water,180667.0,652448.0,31.964433182824536,34.794106880352906
2023084611,0,2,not urban junction,non holiday,day,Wednesday,severe,unknown,214065.0,745761.0,32.80653703672912,35.14687712318021
2023084616,8600,4,urban not junction,non holiday,day,Tuesday,severe,dry,183304.0,667111.0,32.0967489984171,34.82145206519519
2023084622,1139,2,urban not junction,non holiday,night,Sunday,light,dry,227272.0,757546.0,32.91278605336387,35.28799007611438
2023084651,6600,3,urban junction,non holiday,day,Tuesday,light,wet from water,178251.0,659214.0,32.025362723956924,34.768261104566555
2023084676,6500,11,urban junction,non holiday,night,Sunday,light,dry,192948.0,704662.0,32.43563678858734,34.92257237543509
2023084679,2600,11,urban not junction,non holiday,night,Monday,light,sand or dust on road,194275.0,385746.0,29.559235050090425,34.944599671590844
2023084681,0,10,not urban not junction,holiday workday,day,Wednesday,light,dry,198565.0,690359.0,32.306778992479316,34.98261390153321
2023084727,5000,9,urban junction,non holiday,night,Monday,fatal,dry,176992.0,660443.0,32.03639903660292,34.754880148425606
2023084743,9000,5,urban not junction,non holiday,night,Monday,light,unknown,181942.0,574251.0,31.259261901766397,34.810574389978306
2023084753,0,3,not urban not junction,non holiday,day,Friday,light,dry,200055.0,668339.0,32.10823513674001,34.99888184368659
2023084763,3000,2,urban junction,non holiday,day,Wednesday,light,wet from water,222842.0,638914.0,31.84303835603663,35.24020939928599
2023084767,5000,5,urban junction,holiday eve,day,Thursday,light,dry,180143.0,669279.0,32.116193722708715,34.78787719706958
2023084774,3611,1,urban junction,non holiday,day,Tuesday,light,dry,211329.0,603985.0,31.52800616089706,35.118867437242976
2023084781,638,9,urban not junction,non holiday,night,Thursday,severe,unknown,198032.0,688339.0,32.28855337121611,34.97699995306949
2023084786,3000,9,urban not junction,holiday eve,night,Sunday,light,dry,219649.0,632978.0,31.789510415417862,35.20647513423158
2023084791,9000,8,urban junction,non holiday,day,Thursday,severe,dry,179291.0,573002.0,31.247909000899778,34.78279199916818
2023084799,70,5,urban not junction,non holiday,day,Tuesday,light,dry,167604.0,633648.0,31.794375773556453,34.65692787812687
2023084826,2660,7,urban junction,non holiday,day,Friday,severe,dry,175211.0,642520.0,31.874703752794844,34.73684510174563
2023084835,0,4,not urban not junction,non holiday,day,Thursday,light,dry,254309.0,754527.0,32.88503756926309,35.57689586190031
2023084856,8300,3,urban not junction,non holiday,night,Saturday,severe,dry,179939.0,655177.0,31.98901787608156,34.7862943256288
2023084860,3000,6,urban not junction,non holiday,day,Friday,light,dry,219825.0,633305.0,31.79245938581874,35.20833357309975
2023084866,3000,5,urban not junction,non holiday,day,Tuesday,light,dry,219816.0,628300.0,31.74732218352922,35.20823667353975
2023084892,70,11,urban not junction,non holiday,day,Friday,severe,unknown,166895.0,633768.0,31.7954255201592,34.649435322039224
2023084905,0,6,not urban not junction,non holiday,day,Tuesday,light,wet from water,194318.0,619988.0,31.672085145721155,34.93935012965746
2023084910,3000,2,urban junction,non holiday,night,Wednesday,light,unknown,222867.0,637194.0,31.827526756987826,35.240467481051255
2023084925,5000,5,urban not junction,non holiday,day,Friday,light,dry,180586.0,662957.0,32.05919894455515,34.79282673183219
2023084936,7900,5,urban not junction,non holiday,day,Tuesday,light,dry,187027.0,667158.0,32.097285926579,34.86089038317392
2023084962,1304,6,urban not junction,non holiday,day,Thursday,severe,dry,195054.0,655787.0,31.994945015243044,34.94621415586604
2023084973,0,9,not urban not junction,holiday,night,Sunday,severe,dry,264789.0,781284.0,33.125903810087365,35.69020836484296
2023085027,0,1,not urban not junction,non holiday,night,Saturday,fatal,wet from water,204137.0,661736.0,32.0487524261711,35.0422360482615
2023085030,0,8,not urban not junction,non holiday,day,Thursday,light,dry,230007.0,669581.0,32.11955275997338,35.31624031312956
2023085042,3000,2,urban not junction,non holiday,day,Sunday,light,dry,221515.0,630687.0,31.768847393616337,35.2261726377132
2023085060,8700,2,urban junction,non holiday,day,Thursday,light,wet from water,186781.0,677990.0,32.194958794336074,34.857915115738585
2023085064,6800,3,urban junction,non holiday,night,Sunday,light,wet from water,210862.0,747084.0,32.81844603869707,35.112665922404766
2023085069,5000,12,urban junction,non holiday,day,Sunday,light,dry,179799.0,663059.0,32.06009142287699,34.784488847281295
2023085071,3000,12,urban not junction,non holiday,night,Monday,light,dry,219270.0,630269.0,31.765079539667802,35.20247392798416
2023085098,4000,8,urban not junction,non holiday,night,Wednesday,light,dry,198834.0,747467.0,32.82173948597869,34.9842158725088
2023085101,8300,6,urban junction,non holiday,day,Thursday,light,dry,181139.0,653207.0,31.97129381772603,34.79906976588892
2023085111,9600,6,urban junction,non holiday,day,Tuesday,light,dry,205866.0,749666.0,32.84167715300238,35.059277929570506
2023085120,0,8,not urban not junction,non holiday,day,Monday,severe,unknown,202932.0,744817.0,32.79791404532097,35.02802532672337
2023085125,7400,1,urban junction,non holiday,day,Tuesday,light,dry,187295.0,687119.0,32.27729526382537,34.8630584109528
2023085141,0,1,not urban junction,non holiday,day,Tuesday,light,unknown,171339.0,582201.0,31.330571620492293,34.69887336193243
2023085144,5000,4,urban junction,holiday eve,night,Wednesday,light,dry,184052.0,669554.0,32.11880306350403,34.829285988314076
2023085151,2620,11,urban junction,non holiday,day,Monday,severe,wet from water,186265.0,662284.0,32.053310935218484,34.8529861887185
2023085157,0,4,not urban junction,non holiday,day,Friday,light,dry,184017.0,574474.0,31.26133802796775,34.83235169785869
2023085179,4201,6,urban not junction,non holiday,day,Wednesday,light,unknown,272175.0,796593.0,33.263595131342726,35.77023764080845
2023085183,7100,12,urban not junction,non holiday,night,Saturday,light,dry,161437.0,620630.0,31.676683417445414,34.592585072949106
2023085184,9000,4,urban junction,non holiday,day,Sunday,severe,dry,180847.0,571742.0,31.2365976641666,34.79917477269782
2023085192,1061,6,urban not junction,non holiday,day,Friday,severe,dry,229230.0,733486.0,32.69582300717236,35.30866733334912
2023085198,2610,6,urban not junction,non holiday,night,Thursday,light,dry,198617.0,627897.0,31.74349812824041,34.98451573695317
2023085226,0,6,not urban not junction,non holiday,day,Sunday,severe,unknown,204167.0,644942.0,31.897302897086064,35.042819220712204
2023085241,0,10,not urban not junction,holiday workday,day,Wednesday,light,unknown,178853.0,541535.0,30.964089574696104,34.779459677902246
2023085261,70,8,urban junction,non holiday,day,Saturday,light,dry,167786.0,632593.0,31.784870049231877,34.65890542645921
2023085265,0,1,not urban not junction,non holiday,night,Thursday,severe,dry,205790.0,736576.0,32.72364439785607,35.05865873126191
2023085271,8500,11,urban not junction,non holiday,night,Sunday,light,unknown,188597.0,648201.0,31.92637701273308,34.87812865589344
2023085272,4000,3,urban not junction,non holiday,day,Monday,light,dry,201804.0,744664.0,32.79651691901788,35.015985613524805
2023085279,0,3,not urban junction,non holiday,day,Thursday,light,dry,200126.0,690925.0,32.311910985318505,34.999177224884896
2023085285,8700,9,urban not junction,non holiday,day,Thursday,light,dry,187750.0,677185.0,32.187727309601364,34.86821801163258
2023085298,9000,5,urban junction,non holiday,day,Saturday,light,dry,182459.0,570422.0,31.224744823546573,34.81614358967441
2023085299,5000,11,urban junction,non holiday,night,Tuesday,light,dry,179565.0,664279.0,32.071084851719,34.78196038925367
2023085315,0,4,not urban junction,non holiday,day,Monday,severe,dry,200126.0,690925.0,32.311910985318505,34.999177224884896
2023085318,0,2,not urban junction,non holiday,day,Wednesday,light,dry,208743.0,625538.0,31.722363156614467,35.0914046638016
2023085320,7900,12,urban not junction,non holiday,day,Wednesday,light,dry,188526.0,667829.0,32.103378941042706,34.87674869436291
2023085334,0,2,not urban not junction,non holiday,night,Monday,severe,dry,223321.0,655690.0,31.994326307619133,35.24533685131707
2023085344,8200,9,urban junction,non holiday,night,Saturday,light,dry,207730.0,749783.0,32.84275363166297,35.07918647839743
2023085379,0,7,not urban junction,non holiday,night,Sunday,light,dry,202300.0,705543.0,32.443764372630355,35.021997644022726
2023085390,7900,10,urban junction,non holiday,night,Wednesday,light,dry,189224.0,665966.0,32.0865976586602,34.88420218136211
2023085403,0,4,not urban not junction,non holiday,day,Monday,severe,unknown,196785.0,575092.0,31.267229917766056,34.96639173711641
2023085432,6500,5,urban not junction,non holiday,day,Tuesday,light,dry,190796.0,706551.0,32.45261725558108,34.89963264839519
2023085463,70,3,urban junction,non holiday,day,Thursday,light,dry,170568.0,638146.0,31.835069416093067,34.687998214393566
2023085474,0,7,not urban not junction,non holiday,day,Friday,light,dry,268520.0,744508.0,32.7941566108194,35.72822682142055
2023085478,5000,5,urban not junction,non holiday,day,Thursday,light,dry,179490.0,662788.0,32.0576367264002,34.781228011826855
2023085480,0,11,not urban junction,non holiday,day,Sunday,light,dry,196087.0,709486.0,32.479206772928194,34.95583031609962
2023085517,6700,11,urban not junction,non holiday,day,Sunday,light,dry,249718.0,744795.0,32.79742308781481,35.527516606901024
2023085543,2600,1,urban junction,non holiday,night,Sunday,light,dry,195239.0,385222.0,29.554526907483517,34.95455847401771
2023085549,5000,3,urban not junction,non holiday,night,Tuesday,light,sand or dust on road,177793.0,660471.0,32.03668131235009,34.76335873637885
2023085552,6400,5,urban junction,non holiday,day,Sunday,severe,dry,184755.0,673740.0,32.15657305629986,34.83658358419899
2023085569,9000,4,urban junction,holiday eve,day,Tuesday,severe,dry,179641.0,572751.0,31.245657248418915,34.78647612244673
2023085571,3000,7,urban junction,non holiday,night,Saturday,light,dry,221153.0,631203.0,31.773501494751258,35.22235217364243
2023085586,7400,6,urban junction,non holiday,day,Sunday,light,dry,187283.0,692584.0,32.32657557686173,34.862746190318816
2023085587,5000,3,urban junction,non holiday,day,Monday,light,dry,180383.0,662382.0,32.0540067237277,34.79070046173203
2023085603,0,11,not urban not junction,non holiday,day,Wednesday,severe,other,193448.0,649740.0,31.940377228624296,34.929382152540384
2023085609,0,7,not urban not junction,non holiday,night,Tuesday,light,dry,175087.0,645497.0,31.901545367502646,34.73539863456228
2023085622,0,5,not urban not junction,non holiday,night,Tuesday,severe,unknown,243150.0,769655.0,33.02173960683838,35.458035235650186
2023085630,3000,5,urban junction,non holiday,day,Tuesday,light,dry,220825.0,628598.0,31.75000891574119,35.21888588648303
2023085637,70,4,urban junction,non holiday,day,Monday,light,unknown,166208.0,631715.0,31.776879817597376,34.64229347279478
2023085649,0,2,not urban not junction,non holiday,night,Friday,light,dry,195646.0,677483.0,32.1906094342419,34.95194122468657
2023085687,1061,7,urban not junction,non holiday,day,Monday,light,dry,231731.0,735491.0,32.713877216852104,35.33536426789984
2023085692,0,6,not urban junction,non holiday,day,Sunday,severe,dry,227711.0,729275.0,32.657864347012044,35.292431536891065
2023085713,4000,1,urban junction,non holiday,day,Tuesday,severe,dry,206124.0,748043.0,32.82704593532109,35.062057069843966
2023085727,0,3,not urban not junction,non holiday,night,Tuesday,light,dry,218790.0,633668.0,31.795732930375422,35.197404828923176
2023085732,0,1,not urban not junction,non holiday,night,Sunday,light,dry,196928.0,656269.0,31.99933050059073,34.966033527393876
2023085735,8000,7,urban junction,non holiday,day,Tuesday,light,dry,247240.0,764061.0,32.97120442046512,35.5016409835267
2023085747,3000,9,urban junction,non holiday,night,Monday,light,dry,221381.0,632369.0,31.78401659804091,35.22476142472161
2023085758,3000,11,urban junction,non holiday,night,Thursday,light,dry,218991.0,632935.0,31.789122548760968,35.199527595651986
2023085763,3000,3,urban not junction,non holiday,night,Sunday,severe,unknown,220034.0,628542.0,31.749504558892667,35.210537548380984
2023085767,0,4,not urban not junction,non holiday,night,Monday,severe,dry,205526.0,730733.0,32.67095437032322,35.05592983283052
2023085799,0,9,not urban not junction,non holiday,night,Saturday,light,dry,250172.0,762348.0,32.955680470429016,35.53294675714735
2023085808,9000,12,urban not junction,non holiday,night,Wednesday,severe,unknown,179169.0,573843.0,31.255489695154672,34.78147748765716
2023085809,0,4,not urban not junction,holiday eve,day,Tuesday,severe,dry,239892.0,758463.0,32.92089140001665,35.422916412247744
2023085832,7100,11,urban junction,non holiday,day,Thursday,severe,dry,158906.0,618429.0,31.65670400627223,34.566030997610824
2023085833,0,6,not urban not junction,non holiday,day,Monday,light,dry,225202.0,768836.0,33.014597523727254,35.26593249182346
2023085845,8600,5,urban junction,non holiday,day,Tuesday,light,dry,183435.0,664350.0,32.07185511080039,34.82294325430141
2023085871,0,1,not urban not junction,non holiday,day,Tuesday,light,wet from water,188991.0,628341.0,31.74728650219077,34.88291636998778
2023085876,0,9,not urban not junction,non holiday,day,Wednesday,severe,unknown,183771.0,659256.0,32.02592895214648,34.826690445453686
2023085886,6800,11,urban not junction,non holiday,night,Monday,light,dry,209378.0,745278.0,32.80214886785496,35.096838533152855
2023085926,5000,7,urban not junction,non holiday,day,Sunday,light,dry,176578.0,660222.0,32.034390498299885,34.75050716770163
2023085942,0,11,not urban not junction,non holiday,night,Sunday,light,dry,226078.0,752159.0,32.86422035180248,35.27518771205489
2023085952,3000,4,urban junction,non holiday,night,Sunday,light,dry,220551.0,627998.0,31.744598139277354,35.21599338414773
2023085970,0,5,not urban junction,non holiday,day,Tuesday,light,dry,200373.0,713817.0,32.518342592724,35.001338221309354
2023085994,1113,10,urban not junction,non holiday,day,Sunday,severe,dry,209607.0,624152.0,31.70987129116441,35.10053462975675
2023086015,3000,8,urban not junction,non holiday,day,Sunday,severe,unknown,221753.0,639102.0,31.84473651872459,35.22870489554719
2023086030,0,7,not urban not junction,non holiday,day,Thursday,severe,dry,206820.0,726765.0,32.63518993873863,35.06977877639019
2023086093,0,10,not urban not junction,non holiday,night,Friday,severe,dry,191008.0,663785.0,32.06697605330002,34.9031636390978
2023086114,5000,12,urban not junction,non holiday,night,Sunday,light,dry,182204.0,662926.0,32.05897386778668,34.809961255695974
2023086116,0,6,not urban not junction,non holiday,day,Friday,severe,unknown,228349.0,759163.0,32.9273579337027,35.29951868474486
2023086120,0,9,not urban not junction,non holiday,night,Friday,severe,dry,211511.0,634028.0,31.798952129810875,35.12054073736309
2023086127,0,5,not urban not junction,non holiday,day,Monday,severe,unknown,235094.0,573756.0,31.25529577194607,35.36861532063485
2023086138,0,11,not urban junction,non holiday,day,Thursday,light,dry,183236.0,656523.0,32.00126611183151,34.82112984889391
2023086139,6800,12,urban junction,non holiday,night,Tuesday,severe,dry,211099.0,746540.0,32.81354266570825,35.115201647988314
2023086140,6600,1,urban not junction,non holiday,day,Sunday,severe,dry,179249.0,658711.0,32.02086265321538,34.77884616988787
2023086146,5000,9,urban not junction,holiday,day,Saturday,light,dry,176874.0,661957.0,32.050047480581135,34.75356402761756
2023086165,0,1,not urban junction,non holiday,night,Monday,severe,dry,183236.0,656523.0,32.00126611183151,34.82112984889391
2023086172,481,5,urban not junction,non holiday,day,Monday,severe,unknown,238899.0,754708.0,32.887051646539796,35.41222134456006
2023086190,3000,3,urban not junction,non holiday,night,Thursday,light,dry,219027.0,633210.0,31.791602620935212,35.19990758404467
2023086201,6100,1,urban junction,non holiday,day,Thursday,light,dry,184233.0,666872.0,32.09462312164287,34.831302241627775
2023086216,537,12,urban not junction,non holiday,day,Saturday,light,dry,195797.0,722658.0,32.59797570169426,34.95241373917406
2023086226,2400,8,urban not junction,non holiday,day,Monday,light,dry,186782.0,660279.0,32.03524516869551,34.85852848404928
2023086232,3000,3,urban not junction,non holiday,day,Wednesday,severe,unknown,220976.0,632344.0,31.783791750265493,35.220485405661094
2023086240,3574,2,urban junction,non holiday,day,Monday,light,dry,221153.0,649877.0,31.9419091842573,35.222384853313095
2023086249,8600,9,urban not junction,non holiday,night,Thursday,light,dry,182879.0,663770.0,32.06660693123725,34.81707688487417
2023086263,5000,12,urban not junction,non holiday,day,Thursday,light,dry,178927.0,664033.0,32.06884378376012,34.775213990540394
2023086265,249,4,urban junction,non holiday,night,Friday,light,dry,192825.0,664791.0,32.07609231998479,34.922378224832656
2023086273,5000,8,urban not junction,non holiday,day,Thursday,severe,dry,179328.0,663139.0,32.060796222351314,34.7794979653942
2023086288,7800,2,urban not junction,non holiday,night,Friday,light,dry,197205.0,708450.0,32.46988773346914,34.96774833030132
2023086318,4000,2,urban junction,non holiday,day,Wednesday,light,dry,202899.0,743825.0,32.78896876817703,35.027690707799344
2023086322,9000,12,urban junction,non holiday,night,Sunday,light,dry,180220.0,574799.0,31.264147598979473,34.792473891717215
2023086333,0,3,not urban junction,non holiday,night,Tuesday,light,dry,186947.0,688184.0,32.286888894137086,34.859328192528885
2023086337,8400,9,urban not junction,non holiday,day,Wednesday,light,dry,182535.0,643581.0,31.884532966252394,34.81420495454363
2023086340,2710,2,urban not junction,non holiday,day,Tuesday,severe,dry,214504.0,714033.0,32.52044321278972,35.15173248816195
2023086355,7400,10,urban junction,holiday eve,day,Friday,light,dry,188410.0,692323.0,32.32425385261282,34.87472377999895
2023086356,7100,8,urban junction,non holiday,day,Sunday,light,dry,158579.0,619383.0,31.665289895479496,34.562524327109976
2023086362,2100,7,urban not junction,non holiday,night,Tuesday,light,dry,197392.0,740337.0,32.75742104332815,34.96898632578043
2023086374,1167,4,urban not junction,non holiday,day,Thursday,light,dry,191214.0,712729.0,32.508336718502385,34.90389305018131
2023086413,3000,12,urban not junction,non holiday,night,Wednesday,light,unknown,221765.0,636205.0,31.818610380197597,35.228824789634466
2023086417,0,8,not urban not junction,non holiday,night,Thursday,light,dry,193251.0,700925.0,32.401945968378676,34.925897755243476
2023086422,0,3,not urban not junction,non holiday,day,Thursday,light,dry,240582.0,674721.0,32.16575581521803,35.42841020005118
2023086435,3000,3,urban junction,non holiday,day,Friday,severe,dry,218540.0,632284.0,31.783251299954777,35.194766294966016
2023086436,0,7,not urban not junction,non holiday,day,Monday,severe,other,185609.0,681302.0,32.22479048311047,34.84536880154669
2023086455,0,12,not urban junction,non holiday,day,Thursday,light,dry,216599.0,752331.0,32.86578755254755,35.17391281886405
2023086467,0,4,not urban not junction,non holiday,day,Thursday,light,dry,181407.0,666802.0,32.0939001714943,34.80136836366372
2023086471,8600,1,urban junction,non holiday,night,Wednesday,light,dry,184858.0,663835.0,32.06725540569661,34.838032328730286
2023086476,2620,8,urban junction,non holiday,night,Thursday,light,dry,186758.0,662537.0,32.05560681547513,34.858197770227235
2023086477,2650,7,urban not junction,non holiday,day,Wednesday,severe,dry,185150.0,672490.0,32.1453130351211,34.840815522918994
2023086483,2720,5,urban not junction,non holiday,day,Monday,light,dry,195988.0,682272.0,32.23380242260291,34.95545035462422
2023086513,3000,11,urban junction,non holiday,day,Thursday,severe,dry,218028.0,632956.0,31.789311140979745,35.189359675773886
2023086544,795,7,urban not junction,non holiday,day,Saturday,light,dry,217692.0,774666.0,33.067178043356705,35.18554796103744
2023086574,0,6,not urban junction,non holiday,night,Friday,light,dry,216087.0,756892.0,32.90691182993117,35.168425857220804
2023086576,0,8,not urban junction,non holiday,day,Friday,light,dry,209748.0,749929.0,32.84408980696818,35.10074018260965
2023086581,0,6,not urban not junction,non holiday,day,Saturday,light,dry,229555.0,734876.0,32.708353812832506,35.312148176777434
2023086587,0,6,not urban junction,non holiday,day,Sunday,severe,dry,214065.0,745761.0,32.80653703672912,35.14687712318021
2023086596,9000,1,urban junction,non holiday,night,Sunday,light,dry,181460.0,573877.0,31.255873219486823,34.80552811855922
2023086634,3000,1,urban not junction,non holiday,night,Thursday,severe,dry,218804.0,627807.0,31.742875958932373,35.1975565441478
2023086648,0,12,not urban junction,non holiday,night,Wednesday,light,dry,224940.0,751865.0,32.86157568407717,35.26302749610223
2023086667,6700,2,urban not junction,non holiday,day,Wednesday,light,dry,250631.0,744118.0,32.79129318413474,35.53724096759773
2023086713,0,6,not urban junction,non holiday,night,Thursday,light,dry,212338.0,631650.0,31.77751185319454,35.12929091686451
2023086714,5000,2,urban not junction,non holiday,night,Friday,light,wet from water,180842.0,662950.0,32.059144593335255,34.795537844495186
2023086721,2200,1,urban not junction,non holiday,night,Thursday,severe,unknown,202970.0,553601.0,31.073501573858852,35.03168589721822
2023086726,0,4,not urban not junction,holiday workday,day,Sunday,light,dry,209865.0,742938.0,32.78105356999533,35.102062221004296
2023086741,0,3,not urban not junction,non holiday,day,Tuesday,light,dry,191896.0,712291.0,32.5044042870479,34.91116346744649
2023086771,0,7,not urban junction,non holiday,day,Friday,light,dry,187513.0,647341.0,31.918591536189016,34.8666947494531
2023086791,522,6,urban not junction,non holiday,day,Thursday,light,dry,230054.0,760008.0,32.934961880753505,35.31775764743932
2023086792,0,9,not urban junction,non holiday,day,Saturday,light,dry,214973.0,716402.0,32.541807266473995,35.156712864563595
2023086793,5000,6,urban junction,non holiday,day,Thursday,light,dry,183693.0,669236.0,32.11592409929969,34.82549383392417
2023086796,0,3,not urban junction,non holiday,day,Thursday,light,dry,247251.0,692089.0,32.32222905439013,35.49961878319079
2023086810,70,12,urban junction,non holiday,night,Sunday,light,dry,167986.0,634725.0,31.80410540949155,34.66090444943223
2023086826,5000,1,urban not junction,non holiday,night,Sunday,severe,dry,180462.0,664783.0,32.075661111408174,34.79143968230488
2023086834,1139,11,urban not junction,non holiday,night,Friday,severe,dry,229651.0,758631.0,32.922549653266174,35.31343331915648
2023086839,6100,7,urban not junction,non holiday,night,Wednesday,light,dry,185141.0,666799.0,32.09399278826621,34.84092358760119
2023086861,3000,4,urban junction,non holiday,night,Saturday,light,dry,218836.0,632566.0,31.785794687038624,35.197891252199405
2023086872,0,4,not urban not junction,non holiday,day,Friday,fatal,dry,236488.0,587643.0,31.38052332799403,35.38348731820209
2023086891,7900,9,urban junction,non holiday,day,Monday,light,dry,186268.0,667194.0,32.09758850723565,34.85284855648147
2023086901,3000,2,urban junction,non holiday,day,Sunday,light,dry,217745.0,631262.0,31.774033574424895,35.186374560212506
2023086908,5000,6,urban not junction,non holiday,day,Sunday,severe,dry,179477.0,663092.0,32.06037766704541,34.78107773077894
2023086954,0,4,not urban not junction,holiday eve,day,Wednesday,fatal,dry,212842.0,673193.0,32.15215542026822,35.1343278339211
2023086956,0,4,not urban junction,non holiday,day,Friday,light,dry,191163.0,701779.0,32.40959582392391,34.9036785741106
2023086974,6600,4,urban junction,non holiday,day,Friday,severe,dry,181236.0,658638.0,32.02027317314447,34.79988100476124
2023086977,634,4,urban not junction,non holiday,day,Thursday,severe,unknown,197580.0,669147.0,32.11547630262461,34.97264072501851
2023086986,3000,5,urban not junction,non holiday,day,Sunday,light,unknown,221031.0,625706.0,31.72392723765275,35.22105536324295
2023086991,0,12,not urban not junction,non holiday,day,Friday,light,dry,224491.0,663226.0,32.06228174594431,35.2577571750049
2023086997,7400,2,urban junction,non holiday,night,Monday,light,dry,186737.0,692817.0,32.32866081235921,34.856939496780164
2023086999,4000,8,urban not junction,non holiday,night,Sunday,light,dry,199078.0,747187.0,32.81921932264096,34.98682768122577
2023087014,2640,10,urban not junction,non holiday,day,Tuesday,severe,unknown,196255.0,666822.0,32.094483299577014,34.95865736930261
2023087046,6600,1,urban junction,non holiday,night,Thursday,light,dry,178325.0,658429.0,32.01828644007081,34.76907788976787
2023087054,469,8,urban junction,non holiday,night,Saturday,fatal,dry,183328.0,641382.0,31.86472767307965,34.822668087089006
2023087071,6800,11,urban not junction,non holiday,night,Thursday,light,unknown,211179.0,746034.0,32.808980708651475,35.11606040228547
2023087075,0,6,not urban not junction,non holiday,night,Sunday,fatal,dry,201870.0,683389.0,32.24398271938575,35.01783537730336
2023087087,3730,5,urban not junction,non holiday,day,Thursday,light,dry,216578.0,641121.0,31.862943172462515,35.17402564737364
2023087108,0,5,not urban not junction,non holiday,night,Thursday,light,dry,217123.0,624991.0,31.717477739166153,35.179823138610715
2023087113,6000,4,urban not junction,non holiday,night,Saturday,severe,dry,204130.0,702897.0,32.41993090107886,35.04150102424826
2023087118,4000,7,urban junction,non holiday,day,Wednesday,light,dry,197229.0,744241.0,32.792619771380856,34.967153529320015
2023087168,9000,11,urban not junction,non holiday,day,Tuesday,severe,dry,180765.0,574520.0,31.261649535026077,34.798206839016004
2023087176,4000,8,urban not junction,non holiday,night,Monday,light,dry,198769.0,746741.0,32.81519202611943,34.98353794171641
2023087193,8700,9,urban not junction,non holiday,day,Tuesday,light,dry,187848.0,677227.0,32.18810880976409,34.869255828625825
2023087199,0,12,not urban junction,non holiday,day,Tuesday,light,dry,212199.0,768834.0,33.01457050047152,35.126772156938614
2023087200,5000,1,urban junction,non holiday,day,Sunday,light,dry,177677.0,660984.0,32.041303150979964,34.76210845610085
2023087208,472,6,urban not junction,non holiday,day,Thursday,severe,sand or dust on road,210876.0,635180.0,31.80933669093021,35.11382521929391
2023087209,0,4,not urban not junction,holiday,day,Wednesday,light,unknown,213701.0,657753.0,32.01292263105706,35.14352574552975
2023087244,70,1,urban junction,non holiday,day,Wednesday,light,unknown,165945.0,632362.0,31.782702159112137,34.63948160654165
2023087266,70,12,urban not junction,non holiday,day,Thursday,light,dry,166476.0,633351.0,31.791645671672224,34.6450338453087
2023087279,5000,5,urban junction,non holiday,day,Sunday,light,dry,179828.0,663236.0,32.06168858439168,34.78478864989041
2023087290,0,4,not urban junction,non holiday,day,Saturday,light,dry,182604.0,657533.0,32.01035378803571,34.81440311671837
2023087295,70,7,urban junction,non holiday,night,Thursday,light,dry,166921.0,633332.0,31.79149488405379,34.64973333073484
2023087297,8700,3,urban not junction,non holiday,day,Wednesday,light,dry,187921.0,676946.0,32.1855768919861,34.870039196296425
2023087302,7500,9,urban not junction,non holiday,day,Wednesday,severe,unknown,228323.0,752208.0,32.86464630882113,35.29917390746766
2023087316,5000,11,urban junction,non holiday,day,Friday,light,dry,177063.0,660636.0,32.03814212754119,34.75562330096179
2023087342,0,9,not urban not junction,non holiday,day,Wednesday,light,dry,223634.0,654468.0,31.983305066378968,35.24864372528926
2023087343,3000,3,urban not junction,holiday eve,day,Monday,light,dry,220222.0,631823.0,31.779093918085717,35.21252429991786
2023087355,3000,2,urban junction,non holiday,day,Saturday,light,dry,222285.0,634862.0,31.80649754846706,35.234313076975425
2023087371,7400,12,urban junction,non holiday,night,Tuesday,light,unknown,186213.0,692975.0,32.33007012316026,34.85136882050586
2023087384,7100,12,urban junction,non holiday,night,Sunday,light,dry,158615.0,618306.0,31.655579408062515,34.56297063487283
2023087388,0,10,not urban not junction,holiday workday,day,Sunday,light,dry,240529.0,706363.0,32.45109129474055,35.42854974157594
2023087389,4000,10,urban not junction,non holiday,day,Friday,severe,dry,203974.0,743355.0,32.784746475822494,35.03917419401259
2023087394,7400,11,urban junction,non holiday,day,Thursday,light,dry,186584.0,691005.0,32.31231667192922,34.85537723624219
